380	50023	RDOB_AND
381	50023	RDOB_NAND
382	50023	RDOB_OR
383	50023	RDOB_NOR
384	50023	RDOB_XOR
385	50024	SA0
386	50024	SA1
387	50024	NEG
388	50024	RDOB_AND
389	50024	RDOB_NAND
390	50024	RDOB_OR
391	50024	RDOB_NOR
392	50024	RDOB_XOR
393	50025	SA0
394	50025	SA1
395	50025	NEG
396	50025	RDOB_AND
397	50025	RDOB_NAND
398	50025	RDOB_OR
399	50025	RDOB_NOR
400	50025	RDOB_XOR
401	50026	SA0
402	50026	SA1
403	50026	NEG
404	50026	RDOB_AND
405	50026	RDOB_OR
406	50026	RDOB_NOR
407	50026	RDOB_XOR
408	50026	RDOB_NXOR
409	50027	SA0
410	50027	SA1
411	50027	NEG
412	50027	RDOB_AND
413	50027	RDOB_OR
414	50027	RDOB_NOR
415	50027	RDOB_XOR
416	50027	RDOB_NXOR
417	50028	SA0
418	50028	SA1
419	50028	NEG
420	50028	RDOB_AND
421	50028	RDOB_OR
422	50028	RDOB_NOR
423	50028	RDOB_XOR
424	50028	RDOB_NXOR
425	50029	SA0
426	50029	SA1
427	50029	NEG
428	50029	RDOB_AND
429	50029	RDOB_OR
430	50029	RDOB_NOR
431	50029	RDOB_XOR
432	50029	RDOB_NXOR
433	50030	SA0
434	50030	SA1
435	50030	NEG
436	50030	RDOB_AND
437	50030	RDOB_OR
438	50030	RDOB_NOR
439	50030	RDOB_XOR
440	50030	RDOB_NXOR
441	50031	SA0
442	50031	SA1
443	50031	NEG
444	50031	RDOB_AND
445	50031	RDOB_OR
446	50031	RDOB_NOR
447	50031	RDOB_XOR
448	50031	RDOB_NXOR
449	50032	SA0
450	50032	SA1
451	50032	NEG
452	50032	RDOB_AND
453	50032	RDOB_OR
454	50032	RDOB_NOR
455	50032	RDOB_XOR
456	50032	RDOB_NXOR
457	50033	SA0
458	50033	SA1
459	50033	NEG
460	50033	RDOB_NOT
461	50034	SA0
462	50034	SA1
463	50034	NEG
464	50034	RDOB_AND
465	50034	RDOB_NAND
466	50034	RDOB_OR
467	50034	RDOB_XOR
468	50034	RDOB_NXOR
469	50035	SA0
470	50035	SA1
471	50035	NEG
472	50035	RDOB_AND
473	50035	RDOB_NAND
474	50035	RDOB_OR
475	50035	RDOB_XOR
476	50035	RDOB_NXOR
477	50036	SA0
478	50036	SA1
479	50036	NEG
480	50036	RDOB_AND
481	50036	RDOB_NAND
482	50036	RDOB_OR
483	50036	RDOB_XOR
484	50036	RDOB_NXOR
485	50037	SA0
486	50037	SA1
487	50037	NEG
488	50037	RDOB_AND
489	50037	RDOB_NAND
490	50037	RDOB_OR
491	50037	RDOB_XOR
492	50037	RDOB_NXOR
493	50038	SA0
494	50038	SA1
495	50038	NEG
496	50038	RDOB_AND
497	50038	RDOB_NAND
498	50038	RDOB_OR
499	50038	RDOB_NOR
500	50038	RDOB_NXOR
501	50039	SA0
502	50039	SA1
503	50039	NEG
504	50039	RDOB_AND
505	50039	RDOB_OR
506	50039	RDOB_NOR
507	50039	RDOB_XOR
508	50039	RDOB_NXOR
509	50040	SA0
510	50040	SA1
511	50040	NEG
512	50040	RDOB_AND
513	50040	RDOB_OR
514	50040	RDOB_NOR
515	50040	RDOB_XOR
516	50040	RDOB_NXOR
517	50041	SA0
518	50041	SA1
519	50041	NEG
520	50041	RDOB_AND
521	50041	RDOB_OR
522	50041	RDOB_NOR
523	50041	RDOB_XOR
524	50041	RDOB_NXOR
525	50042	SA0
526	50042	SA1
527	50042	NEG
528	50042	RDOB_AND
529	50042	RDOB_OR
530	50042	RDOB_NOR
531	50042	RDOB_XOR
532	50042	RDOB_NXOR
533	50043	SA0
534	50043	SA1
535	50043	NEG
536	50043	RDOB_AND
537	50043	RDOB_OR
538	50043	RDOB_NOR
539	50043	RDOB_XOR
540	50043	RDOB_NXOR
541	50044	SA0
542	50044	SA1
543	50044	NEG
544	50044	RDOB_AND
545	50044	RDOB_OR
546	50044	RDOB_NOR
547	50044	RDOB_XOR
548	50044	RDOB_NXOR
549	50045	SA0
550	50045	SA1
551	50045	NEG
552	50045	RDOB_NAND
553	50045	RDOB_OR
554	50045	RDOB_NOR
555	50045	RDOB_XOR
556	50045	RDOB_NXOR
557	50046	SA0
558	50046	SA1
559	50046	NEG
560	50046	RDOB_NAND
561	50046	RDOB_OR
562	50046	RDOB_NOR
563	50046	RDOB_XOR
564	50046	RDOB_NXOR
565	50047	SA0
566	50047	SA1
567	50047	NEG
568	50047	RDOB_NAND
569	50047	RDOB_OR
570	50047	RDOB_NOR
571	50047	RDOB_XOR
572	50047	RDOB_NXOR
573	50048	SA0
574	50048	SA1
575	50048	NEG
576	50048	RDOB_NAND
577	50048	RDOB_OR
578	50048	RDOB_NOR
579	50048	RDOB_XOR
580	50048	RDOB_NXOR
581	50049	SA0
582	50049	SA1
583	50049	NEG
584	50049	RDOB_NAND
585	50049	RDOB_OR
586	50049	RDOB_NOR
587	50049	RDOB_XOR
588	50049	RDOB_NXOR
589	50050	SA0
590	50050	SA1
591	50050	NEG
592	50050	RDOB_NAND
593	50050	RDOB_OR
594	50050	RDOB_NOR
595	50050	RDOB_XOR
596	50050	RDOB_NXOR
597	50051	SA0
598	50051	SA1
599	50051	NEG
600	50051	RDOB_NOT
601	50052	SA0
602	50052	SA1
603	50052	NEG
604	50052	RDOB_AND
605	50052	RDOB_NAND
606	50052	RDOB_OR
607	50052	RDOB_NOR
608	50052	RDOB_NXOR
609	50053	SA0
610	50053	SA1
611	50053	NEG
612	50053	RDOB_AND
613	50053	RDOB_NAND
614	50053	RDOB_OR
615	50053	RDOB_NOR
616	50053	RDOB_NXOR
617	50054	SA0
618	50054	SA1
619	50054	NEG
620	50054	RDOB_AND
621	50054	RDOB_NAND
622	50054	RDOB_OR
623	50054	RDOB_NOR
624	50054	RDOB_NXOR
625	50055	SA0
626	50055	SA1
627	50055	NEG
628	50055	RDOB_AND
629	50055	RDOB_NAND
630	50055	RDOB_OR
631	50055	RDOB_NOR
632	50055	RDOB_NXOR
633	50056	SA0
634	50056	SA1
635	50056	NEG
636	50056	RDOB_AND
637	50056	RDOB_NAND
638	50056	RDOB_OR
639	50056	RDOB_NOR
640	50056	RDOB_NXOR
641	50057	SA0
642	50057	SA1
643	50057	NEG
644	50057	RDOB_AND
645	50057	RDOB_OR
646	50057	RDOB_NOR
647	50057	RDOB_XOR
648	50057	RDOB_NXOR
649	50058	SA0
650	50058	SA1
651	50058	NEG
652	50058	RDOB_AND
653	50058	RDOB_OR
654	50058	RDOB_NOR
655	50058	RDOB_XOR
656	50058	RDOB_NXOR
657	50059	SA0
658	50059	SA1
659	50059	NEG
660	50059	RDOB_AND
661	50059	RDOB_OR
662	50059	RDOB_NOR
663	50059	RDOB_XOR
664	50059	RDOB_NXOR
665	50060	SA0
666	50060	SA1
667	50060	NEG
668	50060	RDOB_AND
669	50060	RDOB_OR
670	50060	RDOB_NOR
671	50060	RDOB_XOR
672	50060	RDOB_NXOR
673	50061	SA0
674	50061	SA1
675	50061	NEG
676	50061	RDOB_AND
677	50061	RDOB_OR
678	50061	RDOB_NOR
679	50061	RDOB_XOR
680	50061	RDOB_NXOR
681	50062	SA0
682	50062	SA1
683	50062	NEG
684	50062	RDOB_NAND
685	50062	RDOB_OR
686	50062	RDOB_NOR
687	50062	RDOB_XOR
688	50062	RDOB_NXOR
689	50063	SA0
690	50063	SA1
691	50063	NEG
692	50063	RDOB_NAND
693	50063	RDOB_OR
694	50063	RDOB_NOR
695	50063	RDOB_XOR
696	50063	RDOB_NXOR
697	50064	SA0
698	50064	SA1
699	50064	NEG
700	50064	RDOB_NAND
701	50064	RDOB_OR
702	50064	RDOB_NOR
703	50064	RDOB_XOR
704	50064	RDOB_NXOR
705	50065	SA0
706	50065	SA1
707	50065	NEG
708	50065	RDOB_AND
709	50065	RDOB_NAND
710	50065	RDOB_NOR
711	50065	RDOB_XOR
712	50065	RDOB_NXOR
713	50066	SA0
714	50066	SA1
715	50066	NEG
716	50066	RDOB_AND
717	50066	RDOB_NAND
718	50066	RDOB_NOR
719	50066	RDOB_XOR
720	50066	RDOB_NXOR
721	50067	SA0
722	50067	SA1
723	50067	NEG
724	50067	RDOB_AND
725	50067	RDOB_NAND
726	50067	RDOB_OR
727	50067	RDOB_NOR
728	50067	RDOB_XOR
729	50068	SA0
730	50068	SA1
731	50068	NEG
732	50068	RDOB_AND
733	50068	RDOB_NAND
734	50068	RDOB_OR
735	50068	RDOB_NOR
736	50068	RDOB_XOR
737	50069	SA0
738	50069	SA1
739	50069	NEG
740	50069	RDOB_AND
741	50069	RDOB_NAND
742	50069	RDOB_OR
743	50069	RDOB_NOR
744	50069	RDOB_XOR
745	50070	SA0
746	50070	SA1
747	50070	NEG
748	50070	RDOB_AND
749	50070	RDOB_NAND
750	50070	RDOB_OR
751	50070	RDOB_NOR
752	50070	RDOB_XOR
753	50071	SA0
754	50071	SA1
755	50071	NEG
756	50071	RDOB_AND
757	50071	RDOB_NAND
758	50071	RDOB_OR
759	50071	RDOB_NOR
760	50071	RDOB_XOR
761	50072	SA0
762	50072	SA1
763	50072	NEG
764	50072	RDOB_AND
765	50072	RDOB_NAND
766	50072	RDOB_OR
767	50072	RDOB_NOR
768	50072	RDOB_XOR
769	50073	SA0
770	50073	SA1
771	50073	NEG
772	50073	RDOB_AND
773	50073	RDOB_NAND
774	50073	RDOB_OR
775	50073	RDOB_NOR
776	50073	RDOB_XOR
777	50074	SA0
778	50074	SA1
779	50074	NEG
780	50074	RDOB_AND
781	50074	RDOB_NAND
782	50074	RDOB_OR
783	50074	RDOB_NOR
784	50074	RDOB_XOR
785	50075	SA0
786	50075	SA1
787	50075	NEG
788	50075	RDOB_AND
789	50075	RDOB_NAND
790	50075	RDOB_OR
791	50075	RDOB_XOR
792	50075	RDOB_NXOR
793	50076	SA0
794	50076	SA1
795	50076	NEG
796	50076	RDOB_AND
797	50076	RDOB_OR
798	50076	RDOB_NOR
799	50076	RDOB_XOR
800	50076	RDOB_NXOR
801	50077	SA0
802	50077	SA1
803	50077	NEG
804	50077	RDOB_AND
805	50077	RDOB_OR
806	50077	RDOB_NOR
807	50077	RDOB_XOR
808	50077	RDOB_NXOR
809	50078	SA0
810	50078	SA1
811	50078	NEG
812	50078	RDOB_AND
813	50078	RDOB_OR
814	50078	RDOB_NOR
815	50078	RDOB_XOR
816	50078	RDOB_NXOR
817	50079	SA0
818	50079	SA1
819	50079	NEG
820	50079	RDOB_AND
821	50079	RDOB_OR
822	50079	RDOB_NOR
823	50079	RDOB_XOR
824	50079	RDOB_NXOR
825	50080	SA0
826	50080	SA1
827	50080	NEG
828	50080	RDOB_AND
829	50080	RDOB_OR
830	50080	RDOB_NOR
831	50080	RDOB_XOR
832	50080	RDOB_NXOR
833	50081	SA0
834	50081	SA1
835	50081	NEG
836	50081	RDOB_AND
837	50081	RDOB_NAND
838	50081	RDOB_NOR
839	50081	RDOB_XOR
840	50081	RDOB_NXOR
841	50082	SA0
842	50082	SA1
843	50082	NEG
844	50082	RDOB_AND
845	50082	RDOB_NAND
846	50082	RDOB_NOR
847	50082	RDOB_XOR
848	50082	RDOB_NXOR
849	50083	SA0
850	50083	SA1
851	50083	NEG
852	50083	RDOB_AND
853	50083	RDOB_NAND
854	50083	RDOB_NOR
855	50083	RDOB_XOR
856	50083	RDOB_NXOR
857	50084	SA0
858	50084	SA1
859	50084	NEG
860	50084	RDOB_AND
861	50084	RDOB_NAND
862	50084	RDOB_OR
863	50084	RDOB_XOR
864	50084	RDOB_NXOR
865	50085	SA0
866	50085	SA1
867	50085	NEG
868	50085	RDOB_AND
869	50085	RDOB_NAND
870	50085	RDOB_OR
871	50085	RDOB_XOR
872	50085	RDOB_NXOR
873	50086	SA0
874	50086	SA1
875	50086	NEG
876	50086	RDOB_AND
877	50086	RDOB_NAND
878	50086	RDOB_OR
879	50086	RDOB_XOR
880	50086	RDOB_NXOR
881	50087	SA0
882	50087	SA1
883	50087	NEG
884	50087	RDOB_AND
885	50087	RDOB_NAND
886	50087	RDOB_NOR
887	50087	RDOB_XOR
888	50087	RDOB_NXOR
889	50088	SA0
890	50088	SA1
891	50088	NEG
892	50088	RDOB_AND
893	50088	RDOB_NAND
894	50088	RDOB_NOR
895	50088	RDOB_XOR
896	50088	RDOB_NXOR
897	50089	SA0
898	50089	SA1
899	50089	NEG
900	50089	RDOB_AND
901	50089	RDOB_NAND
902	50089	RDOB_NOR
903	50089	RDOB_XOR
904	50089	RDOB_NXOR
905	50090	SA0
906	50090	SA1
907	50090	NEG
908	50090	RDOB_AND
909	50090	RDOB_NAND
910	50090	RDOB_OR
911	50090	RDOB_NOR
912	50090	RDOB_XOR
913	50091	SA0
914	50091	SA1
915	50091	NEG
916	50091	RDOB_AND
917	50091	RDOB_NAND
918	50091	RDOB_OR
919	50091	RDOB_NOR
920	50091	RDOB_XOR
921	50092	SA0
922	50092	SA1
923	50092	NEG
924	50092	RDOB_AND
925	50092	RDOB_NAND
926	50092	RDOB_OR
927	50092	RDOB_NOR
928	50092	RDOB_XOR
929	50093	SA0
930	50093	SA1
931	50093	NEG
932	50093	RDOB_AND
933	50093	RDOB_NAND
934	50093	RDOB_OR
935	50093	RDOB_NOR
936	50093	RDOB_XOR
937	50094	SA0
938	50094	SA1
939	50094	NEG
940	50094	RDOB_AND
941	50094	RDOB_NAND
942	50094	RDOB_OR
943	50094	RDOB_NOR
944	50094	RDOB_XOR
945	50095	SA0
946	50095	SA1
947	50095	NEG
948	50095	RDOB_AND
949	50095	RDOB_NAND
950	50095	RDOB_OR
951	50095	RDOB_NOR
952	50095	RDOB_XOR
953	50096	SA0
954	50096	SA1
955	50096	NEG
956	50096	RDOB_AND
957	50096	RDOB_NAND
958	50096	RDOB_OR
959	50096	RDOB_NOR
960	50096	RDOB_XOR
961	50097	SA0
962	50097	SA1
963	50097	NEG
964	50097	RDOB_NOT
965	50098	SA0
966	50098	SA1
967	50098	NEG
968	50098	RDOB_NAND
969	50098	RDOB_OR
970	50098	RDOB_NOR
971	50098	RDOB_XOR
972	50098	RDOB_NXOR
973	50099	SA0
974	50099	SA1
975	50099	NEG
976	50099	RDOB_NAND
977	50099	RDOB_OR
978	50099	RDOB_NOR
979	50099	RDOB_XOR
980	50099	RDOB_NXOR
981	50100	SA0
982	50100	SA1
983	50100	NEG
984	50100	RDOB_NAND
985	50100	RDOB_OR
986	50100	RDOB_NOR
987	50100	RDOB_XOR
988	50100	RDOB_NXOR
989	50101	SA0
990	50101	SA1
991	50101	NEG
992	50101	RDOB_NAND
993	50101	RDOB_OR
994	50101	RDOB_NOR
995	50101	RDOB_XOR
996	50101	RDOB_NXOR
997	50102	SA0
998	50102	SA1
999	50102	NEG
1000	50102	RDOB_AND
1001	50102	RDOB_NAND
1002	50102	RDOB_OR
1003	50102	RDOB_NOR
1004	50102	RDOB_XOR
1005	50103	SA0
1006	50103	SA1
1007	50103	NEG
1008	50103	RDOB_AND
1009	50103	RDOB_NAND
1010	50103	RDOB_OR
1011	50103	RDOB_NOR
1012	50103	RDOB_XOR
1013	50104	SA0
1014	50104	SA1
1015	50104	NEG
1016	50104	RDOB_NOT
1017	50105	SA0
1018	50105	SA1
1019	50105	NEG
1020	50105	RDOB_AND
1021	50105	RDOB_NAND
1022	50105	RDOB_OR
1023	50105	RDOB_NOR
1024	50105	RDOB_XOR
1025	50106	SA0
1026	50106	SA1
1027	50106	NEG
1028	50106	RDOB_AND
1029	50106	RDOB_NAND
1030	50106	RDOB_OR
1031	50106	RDOB_NOR
1032	50106	RDOB_XOR
1033	50107	SA0
1034	50107	SA1
1035	50107	NEG
1036	50107	RDOB_AND
1037	50107	RDOB_NAND
1038	50107	RDOB_OR
1039	50107	RDOB_NOR
1040	50107	RDOB_XOR
1041	50108	SA0
1042	50108	SA1
1043	50108	NEG
1044	50108	RDOB_AND
1045	50108	RDOB_NAND
1046	50108	RDOB_NOR
1047	50108	RDOB_XOR
1048	50108	RDOB_NXOR
1049	50109	SA0
1050	50109	SA1
1051	50109	NEG
1052	50109	RDOB_AND
1053	50109	RDOB_NAND
1054	50109	RDOB_NOR
1055	50109	RDOB_XOR
1056	50109	RDOB_NXOR
1057	50110	SA0
1058	50110	SA1
1059	50110	NEG
1060	50110	RDOB_AND
1061	50110	RDOB_NAND
1062	50110	RDOB_OR
1063	50110	RDOB_NOR
1064	50110	RDOB_NXOR
1065	50111	SA0
1066	50111	SA1
1067	50111	NEG
1068	50111	RDOB_AND
1069	50111	RDOB_NAND
1070	50111	RDOB_OR
1071	50111	RDOB_NOR
1072	50111	RDOB_NXOR
1073	50112	SA0
1074	50112	SA1
1075	50112	NEG
1076	50112	RDOB_AND
1077	50112	RDOB_NAND
1078	50112	RDOB_OR
1079	50112	RDOB_NOR
1080	50112	RDOB_NXOR
1081	50113	SA0
1082	50113	SA1
1083	50113	NEG
1084	50113	RDOB_AND
1085	50113	RDOB_NAND
1086	50113	RDOB_OR
1087	50113	RDOB_NOR
1088	50113	RDOB_NXOR
1089	50114	SA0
1090	50114	SA1
1091	50114	NEG
1092	50114	RDOB_AND
1093	50114	RDOB_NAND
1094	50114	RDOB_OR
1095	50114	RDOB_NOR
1096	50114	RDOB_NXOR
1097	50115	SA0
1098	50115	SA1
1099	50115	NEG
1100	50115	RDOB_AND
1101	50115	RDOB_NAND
1102	50115	RDOB_OR
1103	50115	RDOB_NOR
1104	50115	RDOB_NXOR
1105	50116	SA0
1106	50116	SA1
1107	50116	NEG
1108	50116	RDOB_AND
1109	50116	RDOB_NAND
1110	50116	RDOB_NOR
1111	50116	RDOB_XOR
1112	50116	RDOB_NXOR
1113	50117	SA0
1114	50117	SA1
1115	50117	NEG
1116	50117	RDOB_AND
1117	50117	RDOB_NAND
1118	50117	RDOB_NOR
1119	50117	RDOB_XOR
1120	50117	RDOB_NXOR
1121	50118	SA0
1122	50118	SA1
1123	50118	NEG
1124	50118	RDOB_AND
1125	50118	RDOB_NAND
1126	50118	RDOB_NOR
1127	50118	RDOB_XOR
1128	50118	RDOB_NXOR
1129	50119	SA0
1130	50119	SA1
1131	50119	NEG
1132	50119	RDOB_AND
1133	50119	RDOB_NAND
1134	50119	RDOB_OR
1135	50119	RDOB_NOR
1136	50119	RDOB_XOR
1137	50120	SA0
1138	50120	SA1
1139	50120	NEG
1140	50120	RDOB_AND
1141	50120	RDOB_NAND
1142	50120	RDOB_OR
1143	50120	RDOB_NOR
1144	50120	RDOB_XOR
1145	50121	SA0
1146	50121	SA1
1147	50121	NEG
1148	50121	RDOB_AND
1149	50121	RDOB_NAND
1150	50121	RDOB_OR
1151	50121	RDOB_NOR
1152	50121	RDOB_XOR
1153	50122	SA0
1154	50122	SA1
1155	50122	NEG
1156	50122	RDOB_AND
1157	50122	RDOB_NAND
1158	50122	RDOB_OR
1159	50122	RDOB_NOR
1160	50122	RDOB_XOR
1161	50123	SA0
1162	50123	SA1
1163	50123	NEG
1164	50123	RDOB_AND
1165	50123	RDOB_NAND
1166	50123	RDOB_OR
1167	50123	RDOB_NOR
1168	50123	RDOB_XOR
1169	50124	SA0
1170	50124	SA1
1171	50124	NEG
1172	50124	RDOB_AND
1173	50124	RDOB_NAND
1174	50124	RDOB_OR
1175	50124	RDOB_NOR
1176	50124	RDOB_XOR
1177	50125	SA0
1178	50125	SA1
1179	50125	NEG
1180	50125	RDOB_AND
1181	50125	RDOB_NAND
1182	50125	RDOB_OR
1183	50125	RDOB_NOR
1184	50125	RDOB_XOR
1185	50126	SA0
1186	50126	SA1
1187	50126	NEG
1188	50126	RDOB_AND
1189	50126	RDOB_NAND
1190	50126	RDOB_OR
1191	50126	RDOB_NOR
1192	50126	RDOB_XOR
1193	50127	SA0
1194	50127	SA1
1195	50127	NEG
1196	50127	RDOB_AND
1197	50127	RDOB_NAND
1198	50127	RDOB_NOR
1199	50127	RDOB_XOR
